ray,radius_kpc,ref_accel_mag,ref_selfconv_rel_l2,galax-50_rel_l2,galax-50_angle_deg,galax-100_rel_l2,galax-100_angle_deg,galax-200_rel_l2,galax-200_angle_deg,galax-500_rel_l2,galax-500_angle_deg,galpy-50_rel_l2,galpy-50_angle_deg
skew,100.0,8.368243549041977e-05,3.0118786208477324e-13,0.008386620100438818,0.01664111589149056,0.0007722144347281691,0.0015439400516561186,4.791668355438128e-07,0.0,1.551519311624156e-11,0.0,0.008386620116230092,0.01664111593529348
skew,121.15276586285876,5.618344799745619e-05,3.085530495092498e-13,0.008275802336689923,0.010494164578836996,0.0012996999504348815,0.0016595752192520242,2.490488937880713e-06,3.306651113363206e-06,1.5486385298922055e-11,8.537736462515939e-07,0.00827580235248544,0.010494164544106769
skew,146.77992676220674,3.784812474259999e-05,2.943141875846219e-13,0.004523700017588021,0.0036988491615359857,3.154224174133946e-05,2.5910307087143672e-05,9.398679638659172e-06,7.73124918760008e-06,1.5448986609282096e-11,0.0,0.004523700033326721,0.003698849063001358
skew,177.82794100389228,2.5587979670246972e-05,2.685611223607906e-13,4.723005412992485e-05,2.5441881649397974e-05,0.003179094936400853,0.0017141487163635795,1.1127205854770206e-05,5.853177225625916e-06,1.542436918936346e-11,0.0,4.723006979911425e-05,2.5441881649397974e-05
skew,215.44346900318823,1.7342598420026556e-05,2.3014036443186076e-13,0.00018405575115590869,6.453196018408404e-05,0.005728710600654257,0.0020534443632232143,6.377469477205917e-05,2.2765518468793922e-05,1.5898441267445606e-11,1.2074182697257333e-06,0.0001840557354896981,6.453196018408404e-05
skew,261.0157215682533,1.1773999384512209e-05,1.5784606856014991e-13,0.006995180272794151,0.0016568086411849151,0.0036531969144763757,0.0008742141865391956,0.00017490742103747336,4.171276268689978e-05,3.1957490921963676e-11,0.0,0.006995180288572819,0.0016568090811448022
skew,316.22776601683796,8.00250736546069e-06,5.829868945979672e-14,0.016848265043370086,0.002657908982791891,0.0028587495991510494,0.00045742432017485674,0.0002701955746172698,4.334951088338917e-05,2.2168053246303875e-10,0.0,0.016848265059303584,0.0026579092570410867
skew,383.1186849557285,5.443272877627849e-06,1.7607090204871358e-14,0.018729257941344515,0.001992191481938368,0.008320538548135165,0.000894655386079832,0.0005843951523038747,6.33233041156652e-05,3.0575700501157695e-09,0.0,0.018729257957307146,0.001992191481938368
skew,464.1588833612773,3.7044059848821575e-06,4.012253216786249e-14,0.009359836970800632,0.0006819925502564257,0.008912291934486855,0.0006488455030381478,0.0013661011989761238,0.00010020480538722857,2.7463480777877678e-09,0.0,0.009359836986616974,0.0006819925502564257
skew,562.341325190349,2.521907386397875e-06,8.438001795160924e-14,0.005868164784602867,0.0002952427781294639,0.005443228965217923,0.00026985730799324584,0.00041176093120597404,2.050834674766529e-05,7.119692713264663e-08,0.0,0.005868164769025033,0.0002952427781294639
skew,681.2920690579608,1.717287112995471e-06,2.919293899250345e-13,0.02299647644664391,0.000798187041339165,0.0006483978085816062,2.1900583802360337e-05,0.0025206439243339505,8.560331565195106e-05,3.5080499219460666e-07,0.0,0.022996476431334373,0.0007981874979547154
skew,825.4041852680173,1.1695716313859865e-06,7.451432904505428e-13,0.02438521174820912,0.0005724283299005085,0.0006675623321584264,1.5320420339170408e-05,0.005548301883165909,0.0001285432710180653,5.014661592632024e-07,0.0,0.02438521173292172,0.0005724302399952352
skew,1000.0,7.966332655336399e-07,1.3430542934961516e-12,0.006175453438814214,9.867274455074256e-05,0.005399141643735056,8.422986542857994e-05,0.004559376728493035,7.181347910500088e-05,1.3169573049036168e-05,0.0,0.006175453454580278,9.867274455074256e-05
